-2.5000077e-006 0.0332094
-2.4999077e-006 0.0332094
-2.4998077e-006 0
-2.4997077e-006 0.0332094
-2.4996077e-006 0.0332094
-2.4995077e-006 0
-2.4994077e-006 0.0332094
-2.4993077e-006 0.0332094
-2.4992077e-006 0.0332094
-2.4991077e-006 0
-2.4990077e-006 0
-2.4989077e-006 0
-2.4988077e-006 0.0332094
-2.4987077e-006 0.0332094
-2.4986077e-006 -0.0332094
-2.4985077e-006 0.0332094
-2.4984077e-006 0
-2.4983077e-006 0.0332094
-2.4982077e-006 -0.0332094
-2.4981077e-006 0
-2.4980077e-006 0.0332094
-2.4979077e-006 0
-2.4978077e-006 0
-2.4977077e-006 0
-2.4976077e-006 0
-2.4975077e-006 0
-2.4974077e-006 -0.0332094
-2.4973077e-006 0
-2.4972077e-006 0
-2.4971077e-006 0.0332094
-2.4970077e-006 0
-2.4969077e-006 0
-2.4968077e-006 0.0332094
-2.4967077e-006 -0.0332094
-2.4966077e-006 -0.0332094
-2.4965077e-006 0.0332094
-2.4964077e-006 0.0332094
-2.4963077e-006 0.0332094
-2.4962077e-006 -0.0664187
-2.4961077e-006 0
-2.4960077e-006 0.0332094
-2.4959077e-006 0
-2.4958077e-006 0
-2.4957077e-006 0.0332094
-2.4956077e-006 0
-2.4955077e-006 0.0332094
-2.4954077e-006 -0.0664187
-2.4953077e-006 0
-2.4952077e-006 0.0332094
-2.4951077e-006 0
-2.4950077e-006 -0.0332094
-2.4949077e-006 0
-2.4948077e-006 0
-2.4947077e-006 0.0332094
-2.4946077e-006 0
-2.4945077e-006 0
-2.4944077e-006 -0.0332094
-2.4943077e-006 0
-2.4942077e-006 0
-2.4941077e-006 0
-2.4940077e-006 0.0332094
-2.4939077e-006 0
-2.4938077e-006 0
-2.4937077e-006 0
-2.4936077e-006 0
-2.4935077e-006 0.0332094
-2.4934077e-006 0
-2.4933077e-006 0
-2.4932077e-006 0.0332094
-2.4931077e-006 0.0332094
-2.4930077e-006 -0.0332094
-2.4929077e-006 0.0332094
-2.4928077e-006 0.0664187
-2.4927077e-006 0
-2.4926077e-006 0.0332094
-2.4925077e-006 0
-2.4924077e-006 0.0332094
-2.4923077e-006 0
-2.4922077e-006 -0.0332094
-2.4921077e-006 0.0332094
-2.4920077e-006 0
-2.4919077e-006 0
-2.4918077e-006 0
-2.4917077e-006 0
-2.4916077e-006 0
-2.4915077e-006 0.0332094
-2.4914077e-006 0
-2.4913077e-006 0.0332094
-2.4912077e-006 0.0332094
-2.4911077e-006 0.0332094
-2.4910077e-006 0.0332094
-2.4909077e-006 0.0332094
-2.4908077e-006 0.0332094
-2.4907077e-006 0.0332094
-2.4906077e-006 0
-2.4905077e-006 0
-2.4904077e-006 0.0332094
-2.4903077e-006 0
-2.4902077e-006 -0.0332094
-2.4901077e-006 0
-2.4900077e-006 0
-2.4899077e-006 0.0332094
-2.4898077e-006 -0.0332094
-2.4897077e-006 0.0332094
-2.4896077e-006 0.0664187
-2.4895077e-006 0
-2.4894077e-006 0
-2.4893077e-006 0.0332094
-2.4892077e-006 0.0332094
-2.4891077e-006 0
-2.4890077e-006 0.0332094
-2.4889077e-006 0.0332094
-2.4888077e-006 0.0332094
-2.4887077e-006 0
-2.4886077e-006 -0.0332094
-2.4885077e-006 0.0332094
-2.4884077e-006 0.0332094
-2.4883077e-006 0.0332094
-2.4882077e-006 -0.0332094
-2.4881077e-006 0
-2.4880077e-006 0.0664187
-2.4879077e-006 0
-2.4878077e-006 0
-2.4877077e-006 -0.0332094
-2.4876077e-006 0
-2.4875077e-006 0
-2.4874077e-006 -0.0332094
-2.4873077e-006 0.0332094
-2.4872077e-006 0.0332094
-2.4871077e-006 0
-2.4870077e-006 0
-2.4869077e-006 0
-2.4868077e-006 0
-2.4867077e-006 0
-2.4866077e-006 0
-2.4865077e-006 0
-2.4864077e-006 0
-2.4863077e-006 0.0332094
-2.4862077e-006 0
-2.4861077e-006 0.0332094
-2.4860077e-006 0
-2.4859077e-006 0
-2.4858077e-006 0
-2.4857077e-006 0
-2.4856077e-006 0.0332094
-2.4855077e-006 0
-2.4854077e-006 0
-2.4853077e-006 0.0332094
-2.4852077e-006 0.0332094
-2.4851077e-006 0.0332094
-2.4850077e-006 0
-2.4849077e-006 0
-2.4848077e-006 0.0332094
-2.4847077e-006 0
-2.4846077e-006 -0.0664187
-2.4845077e-006 0
-2.4844077e-006 0
-2.4843077e-006 0
-2.4842077e-006 -0.0332094
-2.4841077e-006 0.0332094
-2.4840077e-006 0.0332094
-2.4839077e-006 0
-2.4838077e-006 0
-2.4837077e-006 0.0332094
-2.4836077e-006 0.0332094
-2.4835077e-006 0
-2.4834077e-006 -0.0332094
-2.4833077e-006 0
-2.4832077e-006 0.0332094
-2.4831077e-006 0
-2.4830077e-006 0
-2.4829077e-006 0.0332094
-2.4828077e-006 0
-2.4827077e-006 0
-2.4826077e-006 -0.0332094
-2.4825077e-006 0
-2.4824077e-006 0
-2.4823077e-006 0
-2.4822077e-006 -0.0332094
-2.4821077e-006 0.0664187
-2.4820077e-006 0
-2.4819077e-006 0
-2.4818077e-006 -0.0332094
-2.4817077e-006 0
-2.4816077e-006 0.0332094
-2.4815077e-006 0
-2.4814077e-006 0
-2.4813077e-006 0
-2.4812077e-006 0
-2.4811077e-006 0
-2.4810077e-006 -0.0332094
-2.4809077e-006 0
-2.4808077e-006 0.0664187
-2.4807077e-006 0
-2.4806077e-006 0
-2.4805077e-006 -0.0332094
-2.4804077e-006 0.0332094
-2.4803077e-006 0
-2.4802077e-006 0
-2.4801077e-006 0
-2.4800077e-006 0
-2.4799077e-006 0.0332094
-2.4798077e-006 0
-2.4797077e-006 0
-2.4796077e-006 0.0332094
-2.4795077e-006 0
-2.4794077e-006 0
-2.4793077e-006 0.0332094
-2.4792077e-006 0.0332094
-2.4791077e-006 0
-2.4790077e-006 0
-2.4789077e-006 0.0332094
-2.4788077e-006 0
-2.4787077e-006 0.0332094
-2.4786077e-006 -0.0332094
-2.4785077e-006 -0.0332094
-2.4784077e-006 0.0332094
-2.4783077e-006 0
-2.4782077e-006 0
-2.4781077e-006 0.0332094
